IP Address,Language,Purchase Price
100.249.96.179,it,54.28
232.131.22.84,en,10.44
244.110.71.29,el,18.15
168.99.190.39,pt,15.3
189.232.111.55,es,41.29
157.156.128.30,pt,93.58
167.19.79.199,el,19.66
173.214.199.190,de,29.56
49.122.132.176,de,55.75
87.232.28.22,es,2.99
252.102.130.186,es,24.0
108.146.157.72,el,35.66
23.156.16.173,it,65.01
192.0.254.193,ru,1.17
245.200.181.142,es,35.79
128.228.6.83,en,41.08
124.247.101.106,it,95.94
14.113.225.161,zh,81.47
236.110.129.26,it,68.5
185.135.78.36,fr,36.62
20.193.15.5,zh,36.49
206.229.25.42,it,67.21
124.18.4.186,el,27.98
106.91.120.238,de,16.57
83.106.248.192,fr,16.94
65.6.136.154,el,92.18
90.52.33.148,es,44.35
13.85.67.80,es,15.26
0.52.39.234,ru,43.35
192.18.81.102,el,10.91
26.49.231.32,en,63.8
248.93.46.157,zh,58.41
50.125.69.254,en,40.24
243.94.84.106,pt,51.11
115.105.209.161,el,86.18
80.210.40.202,fr,88.83
67.160.219.170,en,38.79
188.174.245.231,it,0.2
236.230.18.151,zh,14.94
217.66.191.1,el,45.9
180.97.18.100,ru,0.85
112.92.238.34,en,56.54
45.22.105.12,es,22.89
117.146.32.219,fr,50.7
100.50.189.188,fr,20.24
79.186.73.177,zh,89.25
11.224.70.72,en,9.62
227.57.119.194,en,79.57
141.0.35.67,el,27.2
69.181.77.95,de,39.55
151.21.11.81,de,91.38
95.77.227.215,pt,66.75
171.13.40.98,ru,94.84
127.73.142.93,fr,2.9
248.176.87.147,zh,11.17
158.52.118.77,el,95.92
137.9.13.68,ru,75.0
139.23.165.193,fr,1.03
25.239.139.93,fr,79.26
60.124.141.174,de,12.43
164.212.156.218,fr,73.99
253.48.203.172,pt,76.97
92.116.147.128,en,24.08
248.149.196.191,fr,87.58
9.61.93.119,ru,81.82
123.48.61.21,es,66.45
135.228.77.113,pt,62.98
143.102.104.249,el,71.9
196.164.189.44,en,79.55
73.2.19.239,es,52.94
114.226.119.156,it,60.48
91.169.108.79,en,80.2
150.170.152.83,es,92.18
201.254.187.60,el,68.41
167.172.139.33,pt,95.46
114.57.2.175,en,24.08
220.206.55.61,it,62.22
149.33.53.180,el,68.68
79.41.225.128,ru,99.67
172.156.26.231,de,53.61
66.95.186.97,es,35.87
207.128.231.133,de,90.03
222.59.146.177,pt,47.04
65.97.180.117,fr,51.44
32.157.79.191,es,52.11
97.223.209.57,pt,95.61
218.110.107.203,zh,64.9
55.202.4.208,pt,10.76
227.69.146.110,pt,93.3
109.67.55.94,zh,36.13
102.130.82.164,pt,91.7
138.192.174.109,de,8.25
147.227.14.255,ru,43.91
166.211.163.218,es,53.92
94.81.13.25,es,38.81
252.221.210.209,zh,95.88
59.251.89.162,it,15.32
56.174.65.226,ru,47.16
167.185.154.15,fr,82.84
243.21.42.177,fr,12.05
34.159.133.158,es,30.11
99.46.220.72,ru,1.14
165.171.252.6,de,34.43
222.73.33.9,ru,41.03
60.160.11.244,de,53.95
245.16.76.32,ru,85.21
158.93.35.177,ru,2.32
182.142.252.217,es,85.08
123.73.141.155,it,43.29
110.158.202.38,en,5.65
246.185.101.81,pt,33.6
183.164.91.50,ru,62.11
209.105.4.32,fr,78.95
183.13.8.152,it,42.09
169.136.207.128,zh,52.09
31.208.64.44,ru,28.59
26.110.64.191,fr,2.66
102.196.40.49,it,42.34
249.186.41.187,fr,51.41
92.28.160.148,ru,16.62
12.144.14.113,en,2.81
101.110.210.200,it,77.66
151.122.91.244,de,30.55
111.233.145.118,it,18.53
210.85.236.90,pt,45.43
19.60.33.156,el,19.89
233.49.243.214,pt,94.82
182.156.91.155,de,71.8
116.251.48.198,ru,3.77
153.146.26.95,ru,18.94
88.229.159.204,ru,16.75
193.11.222.215,fr,93.65
76.203.187.253,es,78.06
9.241.193.245,it,77.61
16.128.41.168,el,39.59
25.127.141.11,zh,55.61
40.231.55.37,el,36.05
50.143.51.142,el,11.95
252.99.179.84,el,47.19
194.197.24.37,de,47.09
156.4.178.101,de,24.28
1.188.92.149,en,7.28
75.164.131.201,pt,43.47
232.30.225.137,it,44.94
238.143.18.26,pt,25.07
251.95.87.28,fr,95.11
136.228.164.52,ru,62.43
199.215.147.108,fr,23.79
220.1.136.221,es,51.25
116.90.79.39,it,29.62
116.114.96.89,zh,30.75
87.134.173.106,it,96.34
181.183.6.110,en,83.2
212.180.130.48,zh,90.99
218.5.42.32,pt,88.09
176.239.181.59,it,20.8
13.252.213.217,pt,73.83
90.132.127.87,de,56.69
82.209.13.57,fr,34.27
253.16.163.195,it,17.46
153.7.128.142,el,50.78
5.194.99.50,de,48.09
38.239.210.113,ru,26.87
168.47.194.161,es,94.95
106.188.73.220,el,84.54
243.210.63.209,fr,57.35
211.88.98.206,de,13.36
3.22.10.53,zh,59.85
134.32.57.97,fr,75.85
229.45.190.158,fr,11.03
190.64.138.188,fr,36.91
138.221.193.185,it,61.18
96.47.9.192,pt,23.17
221.33.147.90,en,50.12
186.55.64.146,el,68.12
166.147.214.246,en,86.54
24.170.51.116,zh,22.36
103.248.202.87,fr,72.77
209.13.122.24,el,76.45
121.182.174.188,zh,83.93
199.197.164.232,ru,0.94
181.251.23.59,es,74.9
187.165.154.10,ru,37.67
246.217.70.173,es,63.53
48.69.85.38,ru,39.23
24.78.205.46,zh,88.89
134.37.163.251,it,65.13
136.18.248.125,zh,96.43
68.64.83.194,de,3.67
94.238.74.92,de,26.33
109.54.245.108,es,35.36
151.173.37.70,en,59.8
125.66.51.81,de,96.57
106.83.115.67,el,39.52
174.11.210.181,el,42.36
13.207.163.6,pt,95.5
25.5.178.19,fr,36.44
184.136.101.131,el,37.77
137.31.141.62,es,19.06
62.108.232.153,pt,93.43
3.150.241.164,it,2.67
158.176.228.5,el,53.4
215.77.87.191,en,93.1
157.177.77.99,pt,71.28
95.104.209.75,el,54.79
141.184.247.91,it,0.29
173.203.148.201,it,87.43
110.121.73.36,fr,41.13
4.38.113.92,zh,71.75
109.61.37.83,fr,95.09
144.74.170.201,el,59.89
156.157.236.221,pt,45.49
133.204.246.150,zh,85.77
234.98.79.29,pt,48.6
255.192.2.191,el,95.04
158.142.58.128,es,55.28
203.106.154.134,pt,82.39
170.151.10.244,fr,0.35
99.229.58.113,fr,86.45
233.202.252.78,it,55.4
171.50.229.128,en,9.98
64.184.125.5,ru,20.26
156.70.29.124,fr,88.48
45.115.53.121,pt,91.17
27.83.237.75,de,20.66
53.68.213.125,es,69.58
3.14.148.66,es,72.35
247.194.218.193,pt,18.67
246.158.180.53,pt,95.07
78.141.62.197,pt,28.58
33.69.201.167,fr,45.5
171.149.128.128,en,18.36
125.10.232.146,de,43.22
166.254.22.147,it,88.93
183.153.2.93,el,95.98
195.55.169.221,ru,45.16
32.153.204.44,el,12.84
243.199.13.189,pt,42.45
220.218.138.191,fr,12.01
19.81.179.214,pt,19.28
142.11.252.63,es,84.14
89.213.64.146,el,59.22
110.224.168.157,pt,61.14
136.39.203.158,es,36.69
239.28.103.93,de,64.12
228.92.233.208,de,99.37
47.203.77.166,de,54.48
156.167.122.155,de,31.16
60.171.16.80,de,40.73
249.159.34.57,ru,65.76
44.107.224.2,en,88.67
157.115.201.84,it,67.9
16.83.106.218,en,11.16
27.247.28.228,es,4.78
62.61.253.21,it,63.32
239.82.12.184,it,63.17
3.89.169.92,fr,10.85
206.247.41.232,pt,43.52
18.52.60.187,ru,84.2
49.68.91.69,zh,30.73
115.223.112.165,fr,93.21
191.36.91.224,pt,64.2
70.113.254.198,zh,57.47
105.187.221.89,de,44.34
57.130.156.80,zh,10.06
100.163.34.226,pt,31.54
74.94.32.90,es,92.97
209.122.159.74,pt,3.33
32.180.4.166,ru,86.68
152.241.245.196,fr,2.55
164.13.220.246,el,41.47
90.169.3.130,it,49.3
155.117.252.24,de,16.79
185.34.52.253,el,49.58
2.140.193.117,fr,82.45
170.237.47.205,it,87.93
98.22.235.214,es,51.35
29.7.121.104,zh,36.45
42.201.51.125,es,61.66
80.25.39.156,it,97.31
126.63.210.141,fr,55.7
207.49.183.105,en,88.02
71.34.19.137,en,9.92
48.213.50.105,en,67.24
232.75.170.55,en,80.53
149.234.230.164,zh,53.01
175.23.94.243,el,16.31
118.94.74.148,de,68.41
47.214.151.180,de,48.3
64.98.207.115,el,48.29
171.3.133.179,it,58.8
173.151.217.223,fr,43.15
197.123.86.59,en,87.43
191.231.169.208,el,22.38
239.148.37.42,el,20.34
201.56.171.227,el,52.14
178.25.124.209,de,31.72
65.232.103.240,es,48.93
129.32.225.21,zh,71.98
113.12.244.133,en,93.97
167.169.121.134,fr,98.85
35.92.107.53,ru,69.9
123.203.182.181,zh,33.96
95.241.94.180,ru,77.96
150.20.173.5,it,32.84
159.105.210.85,ru,4.05
137.213.37.4,zh,27.45
193.241.1.27,el,29.95
76.205.255.229,es,53.04
88.100.16.121,it,77.59
40.163.244.254,de,38.97
222.247.66.176,it,21.74
185.169.109.142,pt,4.68
52.57.116.129,fr,91.32
162.201.177.149,pt,83.28
57.84.61.245,el,20.09
158.213.239.243,fr,67.56
17.174.131.225,pt,89.19
18.62.44.233,de,68.53
105.249.138.12,zh,8.65
125.71.194.31,ru,83.99
155.120.4.8,pt,56.11
90.84.86.81,it,71.27
97.93.62.187,pt,8.04
208.196.31.80,de,31.82
36.102.12.176,it,68.75
207.197.77.221,el,25.23
141.72.119.168,de,47.9
42.82.105.171,el,13.31
140.115.236.255,pt,33.81
21.161.175.131,zh,84.92
177.104.91.244,pt,52.82
231.66.255.82,pt,47.04
45.111.244.74,en,15.49
86.2.16.136,es,5.1
188.195.19.4,de,49.37
12.44.87.30,it,52.97
141.206.208.19,zh,86.35
126.204.181.105,ru,16.36
229.244.214.246,el,40.56
182.93.170.7,en,4.1
198.18.9.246,ru,93.41
212.106.242.206,zh,46.38
187.97.151.36,es,18.76
87.66.16.4,en,99.69
66.133.52.165,it,25.44
236.184.21.59,ru,30.65
14.183.65.252,zh,37.15
23.99.221.54,it,91.64
115.20.221.223,de,25.46
154.39.84.21,it,84.09
223.249.35.104,ru,57.64
156.254.146.253,pt,39.15
143.200.230.43,en,3.33
71.116.58.205,en,83.58
199.201.167.214,fr,79.54
217.217.83.248,el,92.22
229.47.6.235,zh,13.43
31.223.185.87,es,46.21
48.217.159.192,fr,56.76
27.207.252.72,el,38.41
79.181.139.13,de,33.92
160.141.28.109,zh,27.07
28.58.164.215,it,66.71
87.2.43.220,pt,82.97
25.81.62.53,zh,55.31
113.128.225.95,fr,23.49
127.140.235.81,en,90.21
199.206.176.118,el,79.89
62.140.2.78,ru,40.12
147.48.198.97,el,55.03
25.80.169.124,fr,29.18
189.251.97.174,ru,80.21
162.42.186.158,ru,70.07
125.214.193.79,el,34.49
248.51.237.116,pt,71.16
180.83.18.75,pt,70.53
83.14.237.129,it,40.48
30.147.125.144,zh,17.01
170.173.239.29,pt,32.34
39.67.119.130,en,43.37
143.7.62.219,el,13.92
33.53.251.152,en,77.05
199.2.190.175,ru,66.89
175.231.224.62,de,68.34
208.110.10.124,en,92.9
104.208.158.79,de,89.03
126.166.51.140,it,56.21
10.241.193.16,zh,37.17
21.233.9.149,it,39.79
39.219.157.233,ru,78.95
59.176.107.230,fr,41.59
112.195.105.20,el,69.67
165.95.13.111,zh,18.85
58.11.54.8,zh,79.63
233.154.113.237,es,33.64
128.16.57.26,en,32.17
179.111.101.178,ru,87.57
230.185.74.160,zh,41.64
250.150.187.145,en,39.51
204.161.141.16,ru,76.02
174.219.115.137,ru,7.95
31.66.33.135,es,91.1
194.129.244.241,de,71.91
209.211.233.189,it,34.59
247.252.170.107,de,84.52
172.33.69.238,ru,5.77
178.66.147.12,ru,86.88
250.248.213.189,ru,19.71
103.13.113.24,en,52.67
31.83.99.160,el,45.89
118.86.103.249,fr,9.67
165.170.40.22,ru,87.3
200.110.132.173,en,47.61
61.118.234.155,de,69.93
113.86.227.109,el,86.5
69.182.223.97,es,51.15
218.179.82.219,zh,41.8
190.246.244.153,de,99.66
104.144.21.122,el,78.89
139.127.58.89,de,6.05
35.64.199.241,en,68.09
188.250.184.104,ru,22.34
254.154.165.22,de,61.52
103.30.182.89,it,7.96
133.204.172.43,en,47.34
99.238.168.154,it,36.88
182.214.226.64,zh,21.1
28.107.159.195,ru,74.8
242.234.18.255,fr,72.74
5.2.80.3,fr,14.48
210.130.59.114,el,52.59
152.243.204.56,de,97.73
6.93.56.69,zh,10.23
63.51.236.111,fr,42.96
162.120.152.158,en,24.51
134.181.246.66,fr,85.51
205.240.199.91,en,66.17
183.201.14.22,es,61.6
87.115.5.83,es,62.21
168.57.254.34,de,58.78
192.119.235.144,ru,83.41
252.123.62.164,pt,80.4
9.109.178.65,en,92.09
219.115.5.21,ru,61.82
53.82.98.46,zh,4.32
86.30.138.232,es,25.26
255.7.162.200,zh,56.56
147.226.215.248,en,76.58
108.215.145.19,en,56.89
233.139.127.43,el,36.41
165.110.48.20,de,63.66
194.79.80.97,zh,43.54
87.171.197.77,es,94.03
90.223.61.79,de,93.64
250.47.95.19,it,81.25
82.234.111.242,de,49.15
216.98.154.212,de,88.05
77.137.196.138,fr,63.39
254.231.61.85,ru,92.64
75.222.128.86,zh,19.33
180.137.167.252,es,72.75
162.0.142.78,it,83.9
249.152.45.19,es,88.86
159.232.39.61,zh,51.98
135.106.137.178,pt,62.26
243.215.25.147,de,75.67
36.156.243.218,en,92.51
223.21.248.184,fr,39.29
91.139.181.104,el,59.1
79.33.195.59,es,69.71
47.18.177.3,pt,42.67
114.241.217.68,de,60.41
198.96.68.0,de,81.08
167.205.107.59,ru,66.04
140.161.13.5,it,85.37
11.227.87.107,ru,17.87
140.126.90.124,ru,79.54
213.177.81.162,ru,83.81
206.168.166.210,en,4.5
190.163.20.69,pt,47.73
134.167.103.110,el,94.95
38.192.173.25,zh,12.49
146.181.193.73,zh,47.25
249.158.224.193,ru,36.32
135.32.174.196,es,17.57
216.163.237.130,de,92.61
142.204.90.46,fr,14.27
44.92.147.174,zh,92.22
42.151.144.192,zh,10.24
95.2.159.141,ru,82.72
31.174.191.102,de,73.44
137.12.247.22,el,67.31
196.19.207.180,en,34.4
197.93.132.243,en,12.34
222.107.138.227,zh,87.53
21.226.143.143,fr,49.9
86.33.181.69,zh,65.9
130.242.127.7,de,29.52
168.241.114.245,pt,75.59
94.58.170.96,de,43.1
164.137.228.199,el,67.71
89.41.146.121,de,16.85
208.103.249.217,en,54.23
90.177.59.164,de,30.43
38.234.197.63,el,61.21
99.147.111.13,zh,98.88
52.140.195.146,es,60.34
43.100.207.154,pt,52.96
244.130.1.225,zh,15.84
110.82.72.98,de,71.98
25.72.150.83,fr,67.16
239.66.41.247,es,43.0
162.38.46.151,de,52.1
208.66.46.21,it,63.55
39.70.160.73,es,42.24
247.203.211.225,el,2.4
234.155.150.167,it,58.91
203.29.4.103,it,77.77
83.112.128.80,pt,42.28
231.180.132.141,de,59.39
244.115.169.247,it,87.7
160.189.26.34,de,44.39
216.105.107.235,fr,0.45
187.93.66.208,de,95.64
81.205.189.204,ru,36.18
209.170.113.191,el,29.9
238.205.226.100,it,1.3
191.111.91.133,ru,1.2
152.125.105.87,it,37.53
188.203.215.48,es,76.1
126.220.202.8,es,29.56
185.183.203.158,es,70.32
20.125.230.98,pt,8.3
206.199.193.146,fr,3.73
33.68.160.144,zh,49.73
88.14.181.63,ru,6.85
231.250.163.185,fr,14.52
191.126.216.188,pt,46.29
68.164.214.86,de,92.27
142.69.95.151,el,67.2
165.243.71.51,es,55.76
131.127.164.250,pt,93.55
20.122.132.168,pt,57.24
198.92.133.196,fr,80.9
194.148.75.8,it,23.91
167.4.74.201,el,48.22
132.4.48.104,en,53.91
117.200.39.149,el,70.84
237.140.213.177,fr,34.79
28.92.201.168,de,52.22
243.73.75.70,ru,62.07
46.200.30.14,it,61.48
64.66.88.2,fr,0.92
142.54.189.2,es,39.85
231.76.200.85,es,28.53
84.134.112.124,zh,60.5
174.82.98.22,zh,54.79
236.227.57.123,fr,76.73
98.209.238.121,it,8.18
59.69.110.60,el,30.96
92.174.169.59,de,66.18
225.72.172.198,el,54.7
225.18.168.52,pt,24.22
225.70.189.27,it,7.68
76.90.236.93,es,87.08
165.192.216.96,es,4.62
111.82.42.253,pt,38.52
77.98.222.233,it,44.97
110.244.150.130,el,99.93
158.213.58.215,fr,11.15
102.23.198.139,de,46.46
5.108.199.121,de,39.69
101.46.164.107,es,76.95
213.213.219.193,it,49.88
148.43.199.142,fr,56.13
23.169.53.71,en,30.9
82.221.81.254,el,80.55
152.42.27.42,pt,21.98
42.182.110.8,fr,37.17
161.208.153.204,fr,91.97
124.32.49.117,zh,68.48
4.203.189.212,it,33.1
212.208.64.130,es,12.48
56.182.146.85,it,22.72
62.154.16.92,pt,22.63
228.82.211.235,zh,86.52
61.35.141.242,it,94.85
80.170.130.87,pt,28.01
20.71.11.132,en,46.77
117.43.114.160,zh,94.58
185.42.122.224,en,51.89
222.195.217.77,de,48.35
104.172.44.12,de,6.47
96.199.187.56,ru,75.7
122.249.208.208,de,89.59
236.61.57.61,ru,82.32
214.237.50.32,zh,85.17
21.174.127.55,pt,14.13
246.24.221.205,el,17.52
126.216.180.82,es,34.66
79.132.240.74,ru,85.63
130.129.102.147,it,23.54
65.112.145.254,de,17.01
169.152.90.187,fr,58.91
49.28.133.73,en,73.85
255.94.248.62,es,38.67
135.130.40.254,ru,0.16
75.147.4.88,en,32.13
247.235.238.137,ru,15.81
174.73.119.228,ru,16.71
232.142.18.140,zh,97.88
25.197.118.100,en,54.78
67.111.126.38,de,15.43
45.234.21.129,it,90.32
145.139.203.201,de,34.36
57.77.61.7,el,80.89
177.119.41.131,ru,27.41
40.168.37.182,fr,72.81
84.62.0.51,de,34.79
167.18.153.40,de,64.91
193.193.239.151,ru,78.15
225.228.77.36,es,4.93
217.49.111.174,de,50.44
64.143.218.23,ru,3.64
150.96.89.148,el,62.31
175.100.144.142,it,92.97
11.165.5.21,de,63.37
58.183.172.165,en,80.17
118.46.59.153,it,53.08
225.156.155.186,en,32.22
201.240.79.83,zh,16.94
184.255.236.227,en,57.89
192.142.44.208,fr,12.0
26.216.87.67,es,17.08
167.30.238.37,fr,45.46
17.205.242.211,zh,84.21
100.78.22.129,en,77.88
237.153.3.145,it,74.2
222.54.101.200,el,15.37
103.73.24.228,de,6.26
43.136.101.133,en,22.67
177.171.34.70,en,59.99
104.26.231.239,fr,29.97
148.99.22.27,fr,41.09
238.13.104.179,it,48.11
43.130.97.146,de,92.46
62.163.47.76,el,2.27
104.58.138.204,it,22.35
112.18.229.132,en,7.22
222.200.67.245,fr,4.61
57.115.97.82,fr,60.53
42.215.104.205,en,98.05
129.7.92.24,zh,50.77
89.148.196.216,pt,87.26
4.60.66.65,es,34.84
251.177.177.152,fr,2.15
145.101.175.159,de,91.63
140.129.45.195,es,5.96
38.33.224.133,el,8.35
44.127.44.76,fr,58.39
188.174.96.85,zh,12.05
58.181.155.190,el,65.46
227.101.51.242,it,87.68
40.194.25.132,fr,64.24
231.23.186.97,ru,67.8
31.115.99.178,zh,19.15
10.14.98.38,fr,37.44
97.224.65.250,it,31.85
70.29.43.32,ru,60.57
55.96.23.164,it,87.74
188.199.155.174,es,50.89
99.188.187.23,de,87.52
47.59.45.198,zh,57.42
197.13.86.174,fr,86.34
44.199.156.43,ru,0.65
171.65.216.198,de,23.14
176.164.216.6,ru,70.86
166.26.58.234,it,43.25
87.233.16.119,it,54.04
20.254.9.148,zh,83.12
236.206.226.40,fr,30.03
189.15.58.159,el,21.15
54.182.230.92,es,10.05
212.198.225.67,it,22.84
42.46.217.167,es,7.19
110.196.57.157,fr,26.5
203.5.108.234,it,32.58
21.241.116.184,it,73.92
218.178.151.185,it,38.37
11.191.215.72,zh,70.35
94.17.2.25,pt,67.4
143.181.80.26,pt,44.4
83.123.13.185,zh,65.36
70.51.161.154,en,83.6
72.35.112.179,es,44.82
26.215.230.148,fr,92.09
125.30.151.150,pt,88.71
234.10.80.176,fr,99.54
255.228.201.30,ru,17.04
221.180.19.94,de,27.21
206.41.223.48,zh,89.03
240.106.135.78,fr,53.74
177.109.31.146,it,19.98
244.150.131.135,zh,44.16
161.173.27.156,zh,63.22
57.28.76.145,de,80.81
192.249.1.223,it,25.14
47.169.181.114,ru,17.57
155.120.10.142,it,11.43
244.191.236.34,zh,37.7
10.95.185.97,zh,40.05
95.203.29.88,en,87.22
197.67.253.146,en,39.83
42.37.159.4,el,80.28
10.66.176.185,ru,15.51
251.201.190.191,zh,57.69
189.5.140.80,de,58.37
52.130.112.213,pt,86.52
111.248.3.77,de,92.31
211.121.13.184,el,39.91
223.42.12.100,it,60.37
45.19.81.249,es,33.58
152.12.60.180,es,90.76
52.14.252.179,it,58.03
196.153.74.231,fr,34.63
5.83.58.231,pt,52.16
80.246.87.139,pt,86.96
114.76.242.219,es,91.74
20.82.59.88,en,47.56
78.174.51.50,el,96.43
111.240.140.153,ru,83.81
226.115.221.38,pt,43.54
19.26.101.229,ru,41.02
78.34.126.232,it,16.94
184.68.244.184,de,93.6
4.230.116.134,fr,2.7
134.128.87.35,it,42.27
193.247.248.209,el,32.28
36.82.173.69,de,35.55
151.240.89.44,de,4.4
203.197.203.59,ru,93.64
74.66.52.254,ru,80.34
107.192.98.191,pt,47.51
98.45.66.97,ru,62.85
226.148.22.167,en,17.73
186.57.66.50,fr,16.53
185.115.57.138,it,10.2
128.232.177.72,de,68.41
131.84.86.68,en,94.16
104.110.31.225,en,64.72
247.87.169.61,de,68.42
25.81.42.74,it,9.28
209.157.178.206,ru,82.24
56.33.47.162,en,38.96
141.25.87.248,de,6.5
49.211.22.112,el,94.43
97.88.246.194,de,62.23
144.112.181.239,pt,3.57
56.4.46.127,ru,90.62
77.32.61.217,el,12.22
71.113.5.49,en,61.27
195.61.176.193,es,68.9
120.114.200.113,fr,42.9
3.131.255.210,zh,63.43
4.96.31.222,ru,82.06
190.111.229.230,en,23.95
39.215.24.11,es,36.06
186.226.218.195,ru,43.4
56.216.244.20,pt,65.66
15.60.115.40,en,56.97
107.156.119.211,de,1.31
150.219.164.104,de,78.79
75.158.110.180,de,61.29
196.46.194.240,pt,65.63
43.65.82.90,ru,99.01
213.108.241.227,el,73.31
214.118.43.181,de,18.57
191.233.31.106,es,53.51
0.203.242.87,pt,92.83
70.63.28.133,el,40.27
127.8.12.114,es,74.51
44.129.75.105,es,77.01
212.188.15.11,zh,65.1
187.165.167.93,it,90.94
161.27.33.202,ru,49.74
144.98.74.107,es,39.19
32.77.224.211,fr,20.8
86.207.231.159,pt,38.15
15.251.9.175,zh,52.63
6.23.250.185,pt,56.42
245.128.59.180,es,31.59
119.93.110.106,it,1.86
97.129.77.39,el,51.45
65.170.146.226,zh,19.35
187.73.247.125,pt,14.94
119.74.76.168,es,96.49
146.244.103.224,fr,83.22
108.10.189.111,fr,66.22
146.18.46.19,it,32.6
121.200.225.107,de,89.88
129.147.90.168,fr,27.71
74.73.104.52,fr,66.51
188.233.156.11,pt,82.04
70.193.2.195,zh,8.48
221.138.59.25,en,63.43
218.31.115.231,de,14.13
230.11.107.43,pt,63.93
23.21.200.5,es,72.63
4.242.181.106,ru,4.04
134.249.252.52,fr,12.49
147.162.151.233,de,0.71
158.102.107.106,fr,39.72
214.128.0.70,el,95.32
222.128.45.62,es,14.27
12.4.136.158,pt,21.94
10.86.230.29,de,30.18
149.118.16.210,it,4.5
40.72.128.10,zh,73.27
25.171.91.25,pt,52.06
40.43.206.46,ru,69.85
250.210.219.194,es,37.96
186.9.220.97,fr,12.28
148.223.88.157,ru,63.08
115.210.132.176,it,5.8
27.191.20.248,en,11.16
49.237.142.138,it,53.68
158.120.246.231,zh,86.98
101.154.197.158,fr,4.9
239.61.44.58,it,3.32
42.72.147.69,it,43.58
216.253.103.62,it,55.74
71.178.27.40,fr,2.08
93.230.122.23,ru,11.67
133.99.254.10,el,60.16
81.173.80.55,el,56.88
108.33.15.49,fr,33.32
1.183.154.8,it,47.93
242.88.142.67,zh,32.1
179.143.191.164,ru,2.82
101.209.21.21,zh,81.88
220.167.59.123,ru,25.56
30.20.75.200,de,87.43
94.24.224.101,es,86.26
112.68.9.250,it,92.61
34.66.114.39,it,99.19
241.79.196.125,pt,80.21
74.210.101.228,el,31.9
189.164.243.30,en,16.08
225.232.52.201,it,37.04
148.84.38.79,de,34.97
161.165.91.21,pt,95.87
138.48.172.204,pt,36.71
36.127.166.146,pt,22.77
236.254.133.38,it,61.41
64.130.83.56,en,25.33
255.118.134.147,pt,58.22
196.19.33.131,it,21.75
162.195.82.55,es,11.06
79.253.137.50,el,38.32
115.252.147.97,ru,73.68
148.121.33.134,de,93.19
23.80.193.27,ru,16.07
127.92.26.214,el,84.03
251.24.130.28,it,66.52
190.140.180.254,el,11.13
229.10.100.35,el,90.2
126.2.219.81,pt,77.44
32.128.43.238,es,32.02
11.145.113.38,zh,47.53
142.170.53.44,fr,92.46
252.146.73.173,de,70.98
228.19.99.225,it,36.37
146.225.23.148,pt,99.9
197.55.187.143,pt,79.93
116.204.73.156,fr,30.15
219.94.52.167,zh,7.66
135.11.98.241,pt,86.31
222.247.87.96,el,22.04
114.128.203.245,el,22.5
232.12.163.62,de,56.57
219.160.147.79,ru,42.13
115.80.49.59,pt,30.31
209.215.142.19,es,10.05
22.121.242.194,ru,68.61
120.104.199.66,ru,75.44
97.193.138.46,pt,50.27
117.250.189.204,it,3.76
29.95.196.131,en,92.33
247.14.224.246,it,38.75
194.172.113.163,ru,76.81
166.68.239.118,es,40.63
89.200.54.166,pt,50.71
57.43.253.237,fr,39.82
179.62.22.58,es,29.32
228.208.189.211,fr,94.56
196.26.216.16,it,56.49
156.68.234.196,en,44.02
96.224.74.252,el,82.79
163.241.72.11,pt,84.48
187.222.99.62,pt,80.48
95.251.31.175,fr,22.42
50.14.135.104,pt,7.28
171.82.67.77,de,43.93
197.56.75.1,en,69.68
24.230.170.228,pt,79.22
36.56.245.40,ru,41.35
185.105.154.210,it,7.79
247.112.168.122,fr,50.48
50.125.18.228,de,84.43
137.11.13.49,el,27.13
115.161.171.166,zh,5.68
122.234.73.86,el,4.92
181.179.94.164,de,68.16
31.228.224.157,el,34.83
70.57.171.55,de,44.16
218.166.101.158,de,80.75
154.38.17.203,el,11.31
175.101.10.200,it,85.61
116.146.138.103,fr,79.44
242.185.23.43,el,30.41
161.187.226.60,pt,82.36
79.97.64.46,zh,38.25
69.233.229.206,es,20.62
80.121.80.19,it,57.29
56.100.27.192,es,97.88
14.12.43.117,pt,1.54
81.68.201.223,en,29.1
230.221.147.18,it,1.06
202.122.221.148,de,64.33
247.155.232.225,ru,25.11
10.207.156.93,el,89.8
182.230.157.248,el,94.05
57.42.230.73,it,45.25
140.99.56.57,el,30.21
149.73.78.19,el,53.2
187.136.11.161,el,7.33
254.62.223.46,el,36.07
209.252.228.205,it,83.17
77.28.102.156,en,56.46
91.173.51.177,fr,89.93
242.135.60.27,en,37.57
213.234.78.43,el,14.65
236.28.243.12,fr,21.64
30.116.107.53,pt,54.08
80.198.240.193,el,29.96
32.202.251.219,de,76.02
109.188.217.2,es,27.94
232.98.27.252,pt,69.2
68.159.208.235,it,79.67
186.254.245.195,de,21.01
89.80.160.8,zh,66.09
192.10.133.114,en,41.93
49.64.73.24,fr,2.97
41.66.63.136,el,42.57
220.20.172.216,zh,36.09
20.96.76.224,pt,29.61
177.184.85.10,zh,60.98
9.245.95.89,en,21.53
151.200.63.201,en,70.48
140.36.137.61,zh,99.61
131.194.11.206,de,52.06
251.105.171.75,ru,42.3
58.72.203.243,ru,32.55
43.33.220.147,it,29.22
148.50.197.139,zh,38.9
176.107.135.244,en,79.73
64.95.252.190,el,66.67
